ID,youtubeId,movieId,title,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,Documentary,War,Musical,Western,Film-Noir
24343,u9jncoaHyWI,115355,"Tough Guise: Violence, Media & the Crisis in Masculinity (1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24344,LmLqdHZfv9I,115357,"Chair, The (2007)",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
24345,PY1LoQyHwSQ,115364,"Jungle Creature: Hugo, The (Jungledyret) (Go Hugo Go) (1993)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24346,WAUoDGehovg,115373,"Miss and the Doctors (Tirez la langue, mademoiselle) (2013)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24347,YHCQkC_2mFQ,115376,"Black Sleep, The (1956)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
24348,cHnrVkuuEcI,115379,Grave Secrets (Silent Screams) (1989),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24349,GDlXNM3n_t0,115381,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24350,bAVXp1oGjHA,115386,Charlie Chan's Chance (1932),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24351,6Pvt-WvlJ-A,115388,Charlie Chan's Courage (1934),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24352,UxHA9U8IHfM,115403,My Brother the Terrorist (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24353,YhqNJCCTITs,115409,"Brothers Rico, The (1957)",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
24354,1N7zj2bZlAI,115412,El malvado Carabel (1956),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24355,bzZse4RUUMg,115414,Left Behind (2014),0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
24356,gw28ijadUSs,115417,"Presentation, or Charlotte and Her Steak (Présentation ou Charlotte et son steak) (1960)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24358,pg_0deJa0Ys,115421,"Pleasure Party (Partie de plaisir, Une) (Piece of Pleasure, A) (1975)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24359,ury6T7Ajuho,115423,My Father and the Man in Black (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24360,8A9QcPESz1Q,115437,Blind (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24361,ivMFR9xGlpY,115439,10 minutes (10 minuta) (2002),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24363,2OMc41r4VYo,115460,Motivational Growth (2013),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24364,l9K-IMVbQU4,115463,"Dance Party, USA (2006)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24365,wPr-TwPh9sk,115465,Tour De Force (Hin und weg) (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24366,0Ko7a8tNDu8,115467,Harmontown (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24367,_9UpmtaC-3w,115469,You Killed Me First (1985),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24368,dzInH4-Kk8U,115471,Extraterrestrial (2014),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
24369,itB9TDpwzWo,115473,Loner (Woetoli) (2008),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24370,FCZde4W1ioI,115475,Blackbird (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24371,NxEkscfO16c,115479,"Whip Hand, The (1951)",1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
24372,RW9f7GyyH9s,115502,"Rewrite, The (2014)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24373,kvvpg56JbXo,115504,Alien Abduction (2014),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
24374,Aw_esK7Pmto,115518,The Mummy's Shroud (1967),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24375,X7xv_1aC0jI,115522,"Creeping Terror, The (Crawling Monster, The) (1964)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
24376,7a0zZSVeW-k,115524,Why Me? (1990),1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24377,zRxXQ1dVwtk,115526,Blood from the Mummy's Tomb (1971),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24379,rXV19VmCyP8,115531,Violette (Violette Nozière) (1978),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
24380,_VNFCnS9c1E,115534,Ouija (2014),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24381,S8ShMRhXYeM,115538,Stop at Nothing: The Lance Armstrong Story (2014),0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24382,CFZ0YAqjQh4,115540,Leave The World Behind (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24383,h-Mk9wxlStc,115545,"Star for Two, A (1991)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24384,FfVENhoLgw4,115556,Films to Keep You Awake: The Baby's Room (Películas para no dormir: La habitación del niño) (2006),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24385,r799ZzvuIEk,115558,Amazon Jack 2: The Movie Star (a.k.a. Hugo the Movie Star) (Jungledyret 2 - den store filmhelt) (1996),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24386,IUIGuOZJ89w,115565,S.W.A.T.: Firefight (2011),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
24387,lcFpknIljd4,115569,Nightcrawler (2014),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
24388,yF5h94kvSck,115571,"Condemned, The (2014)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24389,ZJ6Ipwx86oU,115574,Child of God (2013),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
24390,BazZwuE3CTQ,115598,Blondie on a Budget (1940),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24391,vfBwTpRi_C8,115600,"Breaktime, The (Zang-e Tafrih) (Recess) (1972)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24393,otNXBsECbZw,115604,"Chorus, The (Hamsarayan) (1982)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24394,JXfsCr73QAA,115607,"Seventh Brother, The (A hetedik testvér) (1995)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24395,6GmbbFtaxDU,115611,Felix the Cat: The Movie (1988),1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24396,icfLagn6EPk,115617,Big Hero 6 (2014),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24397,V4QlbmOcFig,115620,"Bat, The (1926)",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24398,m1_Z6-v4uT0,115622,Disaster L.A. (2014),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
24399,v0I-XNUyOWI,115624,Dream Home (Wai dor lei ah yut ho) (2010),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24400,zxjMj0byLXo,115629,"Marshland (Isla mínima, La) (2014)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24401,EdBXqVTF9LE,115631,Alone for Christmas (2013),0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24402,fIwF60gHa_4,115633,Archangel (2005),0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
24403,MlyVDOj_Xzg,115653,Blue Denim (1959),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24404,w42uKkBN7jQ,115664,"Book of Life, The (2014)",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24405,GminBbK89FQ,115667,"Love, Rosie (2014)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24406,MEqVk78EcSw,115669,Young Detective Dee: Rise of the Sea Dragon (Di Renjie: Shen du long wang) (2013),1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
24407,7Sr-dIizoIg,115671,"Dancing Masters, The (1943)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24408,d1Kg4u7sL5U,115676,Hard Sun (2014),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24409,afB-lKpfqak,115678,"Like Sunday, Like Rain (2014)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24410,P3IsUOSHlnU,115680,Time Lapse (2014),0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
24411,Xjvo3UQFJeU,115682,Winterhawk (1975),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24412,TnIBkd9uraA,115685,National Theatre Live: Frankenstein,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24413,BwNoMZjiOks,115687,Mad Monster Party? (1967),0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24414,8yNVp8qCf04,115690,"Very Social Secretary, A (2005)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24415,Uk4JWBWrquk,115699,Turning Tide (En solitaire) (2013),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24416,IvYNFIHdi6w,115701,Cry Baby Lane (2000),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24417,N-UvHaroYhE,115703,"The Hire: Star, The (2001)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24418,-j7tyVkipus,115705,"Cat Came Back, The (1988)",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24419,2396swdtmEM,115708,"Big Snit, The (1985)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24420,NESPnfcFXog,115711,TINY: A Story About Living Small (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24421,z2wye37sZiQ,115715,Learning to Ride (2014),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24422,pU9V3UvAinw,115721,They Have Escaped (He ovat paenneet) (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24423,EV5Uudyyitk,115724,Separation City (2009),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24424,z_KIoGjidLg,115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24425,gZdkjAKbOz0,115746,Runaway (2009),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24426,uWKubeuVTKs,115748,Strange Invaders (2002),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24427,LN7lWnXCDk4,115752,Thief of Damascus (1952),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24428,SQpu78OePTA,115754,Stunt Rock (1980),0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
24429,gNm-UlJmKUg,115756,"Cube of Sugar, A (Ye Habe Ghand) (2011)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24430,agfuP2XlZ6s,115759,Dead Men Walk (1943),0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
24431,piyruh1qvHk,115761,Inserts (1974),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24432,f23TUYzNNd8,115766,"Bridge, The (Die Brücke) (2008)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24433,anAUSLfX2Ac,115768,"Fistful of Fingers, A (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24434,HF_oaTD1rXg,115770,Before I Disappear (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24435,lpwK2A2-l_Y,115772,Crimes Against Humanity (2014),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24436,ROLADZ8HQdw,115775,Mission Congo (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24437,s0zbgPIkfYw,115777,Beneath (2013),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24438,K3-0rdsX1yM,115781,"White Reindeer, The (Valkoinen peura) (1952)",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
24439,HZo954DwLhA,115789,"Proud Valley, The (1940)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24440,y-UH7vejhp0,115793,Breaking and Entering (2010),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24441,cb03t0mT0Lw,115795,Bronx Obama (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24442,n9eZwNukn0Y,115797,Calling Dr. Gillespie (1942),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
24443,GfYUdRpQcKI,115801,Charlie Chan's Greatest Case (1933),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24444,v8bRr4I5ytY,115819,Mr Hublot (2013),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24445,F7fkZ8mHqH4,115821,Shakespeare's Globe: Henry V (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24446,1tSR6q4VyJc,115824,Mr. Turner (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24447,9VtTa8-jkH4,115826,Bound by Flesh (2012) ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24448,uz1dZyBrOKk,115828,Copenhagen (2014),1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24449,L8qQu1MT6Wo,115831,Serial Killer Culture (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24450,HY-tkX_Db3Y,115834,Charlie Chan's Murder Cruise (1940),0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
24451,1oIZ45Coo9k,115836,Charlie Chan's Secret (1936),0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
24452,Qd-SF9YsWa0,115840,Charlotte's Web 2: Wilbur's Great Adventure (2003),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24453,b5Su6jDERn4,115864,Hue and Cry (1947),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24454,L-8ERdY0lLE,115867,Vai~E~Vem (2003),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24455,_DXe1sYPDn4,115869,O Último Mergulho (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24456,8UDPSIao34M,115871,Mercy (2014) ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24457,FyK97E4w-tQ,115873,"Red Beret, The (1953)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24458,JbSUyYXH8hs,115875,Toy Story Toons: Hawaiian Vacation (2011),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24459,Zp-c7jw_IQY,115877,"Simpsons: The Longest Daycare, The (2012)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24460,AgSy2Hqel_U,115879,Toy Story Toons: Small Fry (2011),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24461,elnY5XoV8Pk,115881,9 (2005),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24462,z52fafplVek,115885,Wyatt Earp's Revenge (2012),1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24463,eJyN7RAxrEk,115895,Cambridge Spies (2003),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24464,MxtCrUo8ps8,115903,Young Goethe in Love (2011),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24465,Pn4C237ZtX8,115907,"Crew, The (2008)",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
24466,BNSYN4xjhqA,115909,"Hit List, The (2011)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24467,auQRLi1KUm8,115915,"Better Tomorrow III: Love and Death in Saigon, A (1989)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
24468,Fi1kVtG1v8o,115919,"Delivery, The (1999)",1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
24469,Xd_2Yp-hbq4,115921,Dead in Tombstone (2013),0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
24470,zRoMcReSMP0,115923,Seal Team Eight: Behind Enemy Lines (2014),0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
24471,F__OrHXxq2o,115925,Solan og Ludvig: Jul i Flåklypa (2013),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24472,oXXoQwCGq8E,115927,Doctor Strange (2007),0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
24473,6VMHR8leKoY,115929,Barbie: A Perfect Christmas (2011),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24474,Ghwnn0OG2as,115937,King Solomon's Mines (2004),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24475,DOU0GTwg3pU,115939,Joulupukki ja noitarumpu (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24476,j51FvUbid_w,115941,The Land Before Time IV: Journey Through the Mists (1996),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24477,ONVZ8AH4yKc,115943,The Land Before Time V: The Mysterious Island (1997),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24478,2d8NlbkZzFk,115945,The Land Before Time VI: The Secret of Saurus Rock (1998),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24479,cxWQkIYPKYE,115947,An American Tail: The Treasure of Manhattan Island (1998),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24480,Y5gPQXbFs9Y,115949,An American Tail: The Mystery of the Night Monster (1999),1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
24481,OCrzMXiopK4,115955,Category 7: The End of the World (2005),0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
24482,EIhWIAHov6U,115963,The Stoker (2010),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24483,la017NRDjyM,115965,Dead Man's Bluff (2005),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24484,7U4q8T2chd0,115967,These Final Hours (2014),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24485,vp4RoJ5dnvs,115969,Generation War (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24486,GP5_k8tSG2c,115971,Kung Fu Dunk (2008),1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24487,CP32Z3TqRSs,115973,Haider (2014),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
24488,pH59JJsg78g,115975,The Fifth Season (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24489,Q6C2kFv5zcA,115977,Auschwitz: The Nazis and the 'Final Solution' (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24490,kIbCWMuQfUc,115987,The Circle (2002),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24491,LlrCRAGfMCs,115989,American Soldiers (2005),0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
24492,3fl8jW4VmGY,115991,"Kumiko, the Treasure Hunter (2014)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24493,MEURPmj5z_s,115994,The great match (2007),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24494,JxQMNz9KbA0,115996,Stereo (2014),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24495,sIFtUcCefrA,115998,The Guardians (2012),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24496,Ri1pZzV08os,116000,Starship Invasions (1977),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24497,d8RzkidU0vU,116002,History of the Eagles (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24498,nZMCtzCWRZY,116004,Paradise: Love (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24499,G7s52_S2Xu8,116006,Beyond the Border (2011),0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
24500,XoBAeTt33IA,116008,Everything Will Be Fine (2010),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24501,sBAF0RX9Urg,116010,The Hour of the Lynx (2013),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24502,QLNJjjav-BQ,116012,The Young Savages (1961),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24503,crknjvIEJ0g,116014,Rage (1972),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24504,2JOPV7nJjEM,116016,Good Luck. And Take Care of Each Other (2012),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24505,YvMWjtQN5HU,116024,Northern Soul (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24506,C8BtGo2y_BQ,116028,Children of the Corn (2009),0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
24507,lHVkXzE-puI,116030,Children of the Corn 666: Isaac's Return (1999),0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24508,jCVBt-cDL4I,116032,Children of the Corn V: Fields of Terror (1998),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24509,wjq3RWmvUXk,116034,Children of the Corn: Genesis (2011),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24510,sUS-l9E5U2I,116036,Children of the Corn: Revelation (2001),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24511,FasnfZWVOHM,116044,Christmas in Connecticut (1992),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24512,lROcncuu4L0,116048,Cleopatra (2003),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24513,SFOP11QmlhM,116062,Cohen and Tate (1988),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
24514,mZee6XQy0Ws,116064,Cold Around the Heart (1997),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
24515,1OhodMtt2l4,116080,Torture Garden (1967),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24516,ARbyoBI1qqM,116082,British Sounds (1970),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24517,Vp1FoWi1nx0,116084,Here and Elsewhere (1976),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24518,sQV6TXdKdlA,116086,Meetin' WA (1986),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24519,j4Ndkbp7WVI,116088,Keep Your Right Up (1987),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24520,-WjZvD47bsQ,116090,A Night in the Show (1915),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24521,Ahqvp8uQ8E0,116092,By the Sea (1915),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522,gPguc0m9XUM,116094,Mabel's Married Life (1914),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24526,MLiO4svyhzk,116102,O Amor das Três Romãs (1979),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24527,lKf6QosIU10,116104,Sophia de Mello Breyner Andresen (1969),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24528,Lu3Ocuol0so,116106,Death of a Nation - The Timor Conspiracy (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24529,LALR_q6-8ks,116108,The Secret Country: The First Australians Fight Back (1986),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24530,N9n98wlgYZ8,116118,Colt Comrades (1943),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24532,XZScg7l6fzk,116128,Compulsion (2013),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24533,3OyvlTRhj4A,116136,Olive Kitteridge (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24534,wJYrmQJXJrU,116138,Leviathan (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24535,b5IjVwG4qZ4,116141,The Russian Novel (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24536,e9MAstEYTHE,116155,Still Life (2013),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24537,GuKV2Z3eYTY,116157,Electronic Labyrinth THX 1138 4EB (1967),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24538,JeqT2NvTFSw,116159,Level Five (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
24539,uIDLwBmC0-k,116161,Foxcatcher (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24540,Dhd4cmquoSc,116163,Jive Turkey (1974),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24541,0_BOD81jgvE,116165,Illusion Of Blood (1965),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24542,gCsLZD8jcPM,116167,Ladies of Leisure (1930),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24543,gtd_u76O5Kw,116169,Reign of Assassins (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24544,lbB9NCYzQVU,116171,Everybody Dies But Me (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24545,EoI7F83CReo,116173,Three on a Weekend (1938),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24546,fYeCCbL-fQo,116175,The Emperor's Candlesticks (1937),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24547,gtZJpYYsnXM,116177,Romance in Manhattan (1935),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24548,680VhddnK20,116179,Sazen Tange and the Pot Worth a Million Ryo (1935),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24549,eTwVGA-axiw,116181,The Princess Comes Across (1936),0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
24550,bVFOXILXa24,116183,It's Love I'm After (1937),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24551,sDoy1BRd7R8,116185,Thirty Day Princess (1934),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
